cartridge_id,manifest_file,reference_class,source_field,source_term,resolved_id,status
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,approval,approval_gates,credit_authority legal_counsel executive_owner_if_material,APP.CREDIT_AUTHORITY_LEGAL_COUNSEL_EXECUTIVE_OWNER_IF_MATERIAL,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,approval,approval_gates,credit_authority operations_owner,APP.CREDIT_AUTHORITY_OPERATIONS_OWNER,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,approval,approval_gates,credit_authority operations_owner,APP.CREDIT_AUTHORITY_OPERATIONS_OWNER,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,approval,approval_gates,treasury_operations_owner security_owner_if_integration,APP.TREASURY_OPERATIONS_OWNER_SECURITY_OWNER_IF_INTEGRATION,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,active_projects,KPI.ACTIVE_PROJECTS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,total_project_cost,KPI.TOTAL_PROJECT_COST,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,loan_exposure,KPI.LOAN_EXPOSURE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,completion_percentage,KPI.COMPLETION_PERCENTAGE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,budget_variance,KPI.BUDGET_VARIANCE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,schedule_variance,KPI.SCHEDULE_VARIANCE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,original_budget,KPI.ORIGINAL_BUDGET,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,current_budget,KPI.CURRENT_BUDGET,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,cost_to_date,KPI.COST_TO_DATE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,remaining_cost,KPI.REMAINING_COST,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,contingency_remaining,KPI.CONTINGENCY_REMAINING,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,interest_reserve_remaining,KPI.INTEREST_RESERVE_REMAINING,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,equity_required,KPI.EQUITY_REQUIRED,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,equity_contributed,KPI.EQUITY_CONTRIBUTED,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,loan_balance,KPI.LOAN_BALANCE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,undisbursed_commitment,KPI.UNDISBURSED_COMMITMENT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,draw_requests,KPI.DRAW_REQUESTS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,draws_funded,KPI.DRAWS_FUNDED,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,draw_cycle_time,KPI.DRAW_CYCLE_TIME,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,draw_exceptions,KPI.DRAW_EXCEPTIONS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,funding_holds,KPI.FUNDING_HOLDS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,retainage,KPI.RETAINAGE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,inspection_completion,KPI.INSPECTION_COMPLETION,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,draw_completion_variance,KPI.DRAW_COMPLETION_VARIANCE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,lien_waiver_exceptions,KPI.LIEN_WAIVER_EXCEPTIONS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,title_exceptions,KPI.TITLE_EXCEPTIONS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,new_liens,KPI.NEW_LIENS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,permit_delays,KPI.PERMIT_DELAYS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,insurance_exceptions,KPI.INSURANCE_EXCEPTIONS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,bond_exceptions,KPI.BOND_EXCEPTIONS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,change_orders,KPI.CHANGE_ORDERS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,change_order_value,KPI.CHANGE_ORDER_VALUE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,contractor_backlog,KPI.CONTRACTOR_BACKLOG,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,bonding_capacity,KPI.BONDING_CAPACITY,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,schedule_performance,KPI.SCHEDULE_PERFORMANCE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,budget_performance,KPI.BUDGET_PERFORMANCE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,delayed_projects,KPI.DELAYED_PROJECTS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,over_budget_projects,KPI.OVER_BUDGET_PROJECTS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,watchlist_projects,KPI.WATCHLIST_PROJECTS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,maturity_risk,KPI.MATURITY_RISK,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,takeout_readiness,KPI.TAKEOUT_READINESS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,takeout_risk,KPI.TAKEOUT_RISK,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,certificate_of_occupancy_status,KPI.CERTIFICATE_OF_OCCUPANCY_STATUS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,lease_up_or_sale_status,KPI.LEASE_UP_OR_SALE_STATUS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,kpi,kpis,risk_rating_migration,KPI.RISK_RATING_MIGRATION,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,dashboard,dashboards,Construction Finance Executive Dashboard,DASH.CONSTRUCTION_FINANCE_EXECUTIVE_DASHBOARD,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,dashboard,dashboards,Project Dashboard,DASH.PROJECT_DASHBOARD,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,dashboard,dashboards,Draw Dashboard,DASH.DRAW_DASHBOARD,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,dashboard,dashboards,Budget / SOV Dashboard,DASH.BUDGET_SOV_DASHBOARD,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,dashboard,dashboards,Lien / Title Dashboard,DASH.LIEN_TITLE_DASHBOARD,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,dashboard,dashboards,Inspection Dashboard,DASH.INSPECTION_DASHBOARD,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,dashboard,dashboards,Insurance / Bond Dashboard,DASH.INSURANCE_BOND_DASHBOARD,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,dashboard,dashboards,Contractor Dashboard,DASH.CONTRACTOR_DASHBOARD,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,dashboard,dashboards,Takeout Readiness Dashboard,DASH.TAKEOUT_READINESS_DASHBOARD,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,dashboard,dashboards,Construction Portfolio Risk Dashboard,DASH.CONSTRUCTION_PORTFOLIO_RISK_DASHBOARD,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,connector,integration_dependencies,objects.registry.json,CONN.OBJECTS_REGISTRY_JSON,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,connector,integration_dependencies,workflows.registry.json,CONN.WORKFLOWS_REGISTRY_JSON,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,connector,integration_dependencies,agents.registry.json,CONN.AGENTS_REGISTRY_JSON,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,connector,integration_dependencies,kpis.registry.json,CONN.KPIS_REGISTRY_JSON,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,connector,integration_dependencies,dashboards.registry.json,CONN.DASHBOARDS_REGISTRY_JSON,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,connector,integration_dependencies,relationships.registry.json,CONN.RELATIONSHIPS_REGISTRY_JSON,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,connector,integration_dependencies,evidence.registry.json,CONN.EVIDENCE_REGISTRY_JSON,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,connector,integration_dependencies,approvals.registry.json,CONN.APPROVALS_REGISTRY_JSON,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,Manufacturer,OBJ.MANUFACTURER,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,Plant,OBJ.PLANT,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,ProductionLine,OBJ.PRODUCTIONLINE,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,ERPExport,OBJ.ERPEXPORT,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,Inventory,OBJ.INVENTORY,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,BOM,OBJ.BOM,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,Supplier,OBJ.SUPPLIER,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,Customer,OBJ.CUSTOMER,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,PurchaseOrder,OBJ.PURCHASEORDER,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,SalesOrder,OBJ.SALESORDER,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,EquipmentAsset,OBJ.EQUIPMENTASSET,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,BorrowingBase,OBJ.BORROWINGBASE,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,Warehouse,OBJ.WAREHOUSE,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,WorkOrder,OBJ.WORKORDER,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,QualityRecord,OBJ.QUALITYRECORD,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,CapacityPlan,OBJ.CAPACITYPLAN,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,object,primary_objects,TreasuryRelationship,OBJ.TREASURYRELATIONSHIP,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,relationship,relationships,Manufacturer OWNS Plant,REL.MANUFACTURER_OWNS_PLANT,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,relationship,relationships,Plant OPERATES ProductionLine,REL.PLANT_OPERATES_PRODUCTIONLINE,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,relationship,relationships,ProductionLine PRODUCES WorkOrder,REL.PRODUCTIONLINE_PRODUCES_WORKORDER,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,relationship,relationships,Inventory SUPPORTS BorrowingBase,REL.INVENTORY_SUPPORTS_BORROWINGBASE,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,relationship,relationships,Supplier SUPPLIES Manufacturer,REL.SUPPLIER_SUPPLIES_MANUFACTURER,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,relationship,relationships,Customer PURCHASES SalesOrder,REL.CUSTOMER_PURCHASES_SALESORDER,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,relationship,relationships,EquipmentAsset LOCATED_AT Plant,REL.EQUIPMENTASSET_LOCATED_AT_PLANT,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,relationship,relationships,TreasuryRelationship SERVES Manufacturer,REL.TREASURYRELATIONSHIP_SERVES_MANUFACTURER,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,workflow,supported_workflows,Manufacturer onboarding,WF.MANUFACTURER_ONBOARDING,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,workflow,supported_workflows,Credit underwriting,WF.CREDIT_UNDERWRITING,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,workflow,supported_workflows,Borrowing base administration,WF.BORROWING_BASE_ADMINISTRATION,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,workflow,supported_workflows,Inventory monitoring,WF.INVENTORY_MONITORING,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,workflow,supported_workflows,Production analysis,WF.PRODUCTION_ANALYSIS,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,workflow,supported_workflows,Supplier concentration review,WF.SUPPLIER_CONCENTRATION_REVIEW,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,workflow,supported_workflows,Customer concentration review,WF.CUSTOMER_CONCENTRATION_REVIEW,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,workflow,supported_workflows,Equipment finance,WF.EQUIPMENT_FINANCE,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,workflow,supported_workflows,Treasury implementation,WF.TREASURY_IMPLEMENTATION,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,workflow,supported_workflows,Working capital monitoring,WF.WORKING_CAPITAL_MONITORING,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,workflow,supported_workflows,Covenant review,WF.COVENANT_REVIEW,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,workflow,supported_workflows,Annual relationship review,WF.ANNUAL_RELATIONSHIP_REVIEW,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,agent,allowed_agents,Manufacturing Analyst,AGENT.MANUFACTURING_ANALYST,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,agent,allowed_agents,ERP Intake Agent,AGENT.ERP_INTAKE_AGENT,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,agent,allowed_agents,Inventory Analyst,AGENT.INVENTORY_ANALYST,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,agent,allowed_agents,Borrowing Base Agent,AGENT.BORROWING_BASE_AGENT,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,agent,allowed_agents,Production Intelligence Agent,AGENT.PRODUCTION_INTELLIGENCE_AGENT,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,agent,allowed_agents,Supplier Risk Agent,AGENT.SUPPLIER_RISK_AGENT,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,agent,allowed_agents,Customer Concentration Agent,AGENT.CUSTOMER_CONCENTRATION_AGENT,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,agent,allowed_agents,Equipment Finance Agent,AGENT.EQUIPMENT_FINANCE_AGENT,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,agent,allowed_agents,Treasury Opportunity Agent,AGENT.TREASURY_OPPORTUNITY_AGENT,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,agent,allowed_agents,Portfolio Monitor,AGENT.PORTFOLIO_MONITOR,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,evidence,required_evidence,financial_statements ERP_export inventory_report AR_aging AP_aging customer_listing supplier_listing equipment_schedule,EVID.FINANCIAL_STATEMENTS_ERP_EXPORT_INVENTORY_REPORT_AR_AGING_AP_AGING_CUSTOMER_LISTING_SUPPLIER_LISTING_EQUIPMENT_SCHEDULE,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,evidence,required_evidence,inventory AR eligibility_schedule advance_rates field_exam_if_available,EVID.INVENTORY_AR_ELIGIBILITY_SCHEDULE_ADVANCE_RATES_FIELD_EXAM_IF_AVAILABLE,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,evidence,required_evidence,production_reports capacity_reports quality_reports downtime backlog,EVID.PRODUCTION_REPORTS_CAPACITY_REPORTS_QUALITY_REPORTS_DOWNTIME_BACKLOG,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,evidence,required_evidence,asset_schedule valuation maintenance_history insurance,EVID.ASSET_SCHEDULE_VALUATION_MAINTENANCE_HISTORY_INSURANCE,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,evidence,required_evidence,monthly_financials borrowing_base covenants management_reporting,EVID.MONTHLY_FINANCIALS_BORROWING_BASE_COVENANTS_MANAGEMENT_REPORTING,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,approval,approval_gates,credit_authority,APP.CREDIT_AUTHORITY,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,approval,approval_gates,credit_authority,APP.CREDIT_AUTHORITY,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,approval,approval_gates,credit_authority operations_owner,APP.CREDIT_AUTHORITY_OPERATIONS_OWNER,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,approval,approval_gates,credit_authority legal_counsel,APP.CREDIT_AUTHORITY_LEGAL_COUNSEL,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,EBITDA,KPI.EBITDA,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,gross_margin,KPI.GROSS_MARGIN,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,inventory_turns,KPI.INVENTORY_TURNS,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,capacity_utilization,KPI.CAPACITY_UTILIZATION,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,OEE,KPI.OEE,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,backlog,KPI.BACKLOG,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,on_time_delivery,KPI.ON_TIME_DELIVERY,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,scrap_rate,KPI.SCRAP_RATE,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,yield,KPI.YIELD,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,AR_days,KPI.AR_DAYS,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,AP_days,KPI.AP_DAYS,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,cash_conversion_cycle,KPI.CASH_CONVERSION_CYCLE,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,borrowing_base_availability,KPI.BORROWING_BASE_AVAILABILITY,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,customer_concentration,KPI.CUSTOMER_CONCENTRATION,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,supplier_concentration,KPI.SUPPLIER_CONCENTRATION,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,downtime,KPI.DOWNTIME,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,working_capital,KPI.WORKING_CAPITAL,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,kpi,kpis,deposit_balances,KPI.DEPOSIT_BALANCES,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,dashboard,dashboards,Manufacturing Executive Dashboard,DASH.MANUFACTURING_EXECUTIVE_DASHBOARD,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,dashboard,dashboards,Working Capital Dashboard,DASH.WORKING_CAPITAL_DASHBOARD,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,dashboard,dashboards,Borrowing Base Dashboard,DASH.BORROWING_BASE_DASHBOARD,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,dashboard,dashboards,Production Dashboard,DASH.PRODUCTION_DASHBOARD,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,dashboard,dashboards,Inventory Dashboard,DASH.INVENTORY_DASHBOARD,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,dashboard,dashboards,Equipment Dashboard,DASH.EQUIPMENT_DASHBOARD,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,dashboard,dashboards,Treasury Dashboard,DASH.TREASURY_DASHBOARD,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,dashboard,dashboards,Portfolio Risk Dashboard,DASH.PORTFOLIO_RISK_DASHBOARD,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,connector,integration_dependencies,objects.registry.json,CONN.OBJECTS_REGISTRY_JSON,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,connector,integration_dependencies,workflows.registry.json,CONN.WORKFLOWS_REGISTRY_JSON,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,connector,integration_dependencies,agents.registry.json,CONN.AGENTS_REGISTRY_JSON,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,connector,integration_dependencies,kpis.registry.json,CONN.KPIS_REGISTRY_JSON,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,connector,integration_dependencies,dashboards.registry.json,CONN.DASHBOARDS_REGISTRY_JSON,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,connector,integration_dependencies,relationships.registry.json,CONN.RELATIONSHIPS_REGISTRY_JSON,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,connector,integration_dependencies,evidence.registry.json,CONN.EVIDENCE_REGISTRY_JSON,resolved
FS-4012,FS-4012_MANUFACTURING_FINANCE.cartridge.json,connector,integration_dependencies,approvals.registry.json,CONN.APPROVALS_REGISTRY_JSON,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,object,primary_objects,HealthcarePractice,OBJ.HEALTHCAREPRACTICE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,object,primary_objects,Provider,OBJ.PROVIDER,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,object,primary_objects,Payer,OBJ.PAYER,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,object,primary_objects,PayerContract,OBJ.PAYERCONTRACT,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,object,primary_objects,Claim,OBJ.CLAIM,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,object,primary_objects,Denial,OBJ.DENIAL,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,object,primary_objects,RevenueCycle,OBJ.REVENUECYCLE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,object,primary_objects,PatientVolume,OBJ.PATIENTVOLUME,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,object,primary_objects,EquipmentAsset,OBJ.EQUIPMENTASSET,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,object,primary_objects,Facility,OBJ.FACILITY,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,object,primary_objects,PracticeAcquisition,OBJ.PRACTICEACQUISITION,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,object,primary_objects,PartnerBuyIn,OBJ.PARTNERBUYIN,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,object,primary_objects,HealthcareLoan,OBJ.HEALTHCARELOAN,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,object,primary_objects,License,OBJ.LICENSE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,relationship,relationships,Provider WORKS_AT HealthcarePractice,REL.PROVIDER_WORKS_AT_HEALTHCAREPRACTICE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,relationship,relationships,HealthcarePractice BILLS Payer,REL.HEALTHCAREPRACTICE_BILLS_PAYER,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,relationship,relationships,Payer REIMBURSES Claim,REL.PAYER_REIMBURSES_CLAIM,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,relationship,relationships,Claim CREATES Receivable,REL.CLAIM_CREATES_RECEIVABLE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,relationship,relationships,Denial IMPACTS RevenueCycle,REL.DENIAL_IMPACTS_REVENUECYCLE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,relationship,relationships,EquipmentAsset SUPPORTS Procedure,REL.EQUIPMENTASSET_SUPPORTS_PROCEDURE,resolved
FS-4013,FS-4013_HEALTHCARE_FINANCE.cartridge.json,relationship,relationships,HealthcareLoan FINANCES HealthcarePractice,REL.HEALTHCARELOAN_FINANCES_HEALTHCAREPRACTICE,resolved
